,re_id,topic,comment
17,525800,不過不失既日本餐廳,"<section class=""review-container"">
                    星期日晚上8:00 ，到到都要排隊食午餐，但係呢間都唔算要等好耐，大概等左20分鐘就有位，有好多套餐選擇，但係質素就普普通通啦，環境都算唔差嘅，但係唯一嘅缺點就係唔夠冷氣，食到我成身汗<br/>食物方面，佢個炸天婦羅同埋個賀喜燒煱我係最欣賞嘅，但係反而佢啲同埋就真係好一般，窩蛋牛肉湯烏冬就有啲過鹹，飲品就叫咗一杯颶風提子梳打同埋一杯熱嘅生薑蜜糖檸檬，生薑蜜糖檸檬非常適合感冒嘅我飲。<br/>服務方面，不得不讚有一位戴眼鏡嘅哥哥，眼見店內人手真係唔係好夠，個個都密密做，但係呢位哥哥仲可以留意到外面有老人家等緊枱，去搬張凳俾佢坐，讚！
                </section>"
18,525800,原來有早餐㗎,"<section class=""review-container"">
                    晚飯食得多，早餐真係第一次～ 都係行過見到先試吓咋～ 除咗和食，仲有洋食～ <br/>牛角包，all day breakfast都有～ 啱晒咩都想試吓嘅我～<br/>

<br/>而且價錢比隔離間茶記平，又坐得舒服，變咗我湊完仔返學之後嘅早餐飯堂🍱<br/><br/>由於長期唔臭米氣，我梗係食返洋食啦～ 呢度係先去cashier買飛，之後有個訊號機，拎住部機去想坐嘅位，個餐就會有送到埋位～<br/><br/>今日食魚柳，炒蛋，沙律配多士，飲凍柚子蜜<br/>

<br/>其中一個嚟呢度食嘅原因，就係有沙律～～ 唔駛一食就炸魚柳同炒蛋咁油膩（但都叫得呢啲炸物又油咩膩呢🤣）<br/>🥬沙律菜都幾新鮮，配芝麻醬，可以多返幾條菜就好喇～<br/>🍳炒蛋
                </section>"
19,525800,Good breakfast!,"<section class=""review-container"">
                    The breakfast that provided Japanese food was rare nearby. But anyways, it was just like chinese one in Cha Chan Tang. There was instant noodles with different types of food to choose, for example there were ham or egg. A cup of drink was included. 
                </section>"
0,577690,Lunch打邊爐,"<section class=""review-container"">
                    Happy Friday 😂😂<br/>本來諗住食日本野，可惜訂唔到位，所以轉左食呢間日式打邊爐<br/>佢既模式係一個set咁玩法既，最平$98,我哋兩個都叫左$128餐，可以揀兩款肉，我哋不約而同都係揀左牛肋肉同牛胸腹肉<br/>

<br/>除左兩款肉外，佢仲跟個蔬菜盤幾粒丸同白飯或烏冬既，我就揀左烏冬，另外仲有野飲<br/><br/>丸正常，黑色既應該係墨魚丸，另外嗰款係有芥辣味既貢丸之類，都好食既<br/>

<br/>野菜份量還好啦，一定唔會食唔晒，絕不會浪費食物😂<br/>

<br/>烏冬質地稍腍，有啲失望<br/>

<br/>加左$20既豆乳湯底，都算濃豆味既，過得去<br/>

<br/>佢啲牛肉真心唔錯，睇落好似幾肥，食落又唔覺喎👍🏻<br/>


<br/>跟餐橙汁，飲得過既<br/>

<br/><br/>兩人埋單連加一$326



    
</section>"
1,577690,太古城限定壽喜燒套餐非常失望😞,"<section class=""review-container"">
                    琴日食完你哋太古城店溫野菜嘅壽喜燒套餐, 非常失望 , 我由北區特登去太古城食呢個餐 .<br/><br/>一開始職員幫我哋用牛脂煎大蔥，都冇乜嘢，之後職員一次過dump晒啲菜落去, 我同我個朋友都好驚訝, 點解要咁樣「浪費」食材, 好彩你哋一開始冇dump晒啲和牛落去啫, 依樣都唔係重點,重點係個職員一次過到晒啲壽喜燒醬汁落去, 由嗰一刻開始我非常之失望同埋覺得不正宗, 咁食完啲菜職員幫我哋「加湯」, 我想問吓你請問我係食緊關東風定係關西風 , 根本兩樣都唔係, 你哋個套餐係食關東風㗎嘛咁根本就唔會存在用牛脂「煎野」,因為關東風由一開始就係有湯, 關西風就係用牛脂煎牛肉倒醬汁, 但係我今次嘅體驗係兩樣都有喎, 最後變咗shabu shabu 碌和牛同烏冬<br/><br/><br/>我只係想食一餐正宗嘅壽喜燒，我當然知道$300都唔使依個價錢係冇得彈，希望你哋同職員溝通一下用咩烹調手法同埋可否叫食客自己烹調我覺得會好啲<div class=""or-sprite-inline-block write-re-icon-sp-10""></div>










</section>"
2,577690,優質火鍋 lunch,"<section class=""review-container"">
                    上班日子想吃做午餐其實都算是一種奢侈。<br/>放棄了任吃那種店，來到了溫野菜。<br/><br/>一開始以會想得只有一份肉，會不會不飽。但因為有主食 (烏冬 / 飯) 份量很足夠。<br/><br/>菜類很新鮮，附帶的芥末丸是我喜的味道。<br/>省下走來走去的時間，舒適的午餐。推介給OL 們<div class=""or-sprite-inline-block write-re-icon-tongue""></div><div class=""or-sprite-inline-block write-re-icon-sp-14""></div><br/><br/>

<br/>
</section>"
3,577690,Shabu Shabu lunch 😎,"<section class=""review-container"">
                    今日lunch突然興起hotpot，正呀 haha<br/>太古嘅溫野菜無free flow，basic lunch set有3款，揀左個$148嘅貪佢有3盤肉😝<br/><br/>Set包嘅係昆布湯，+$20要左骨膠原柚子鹽湯，補下collagen lol <br/>黎到嘅時候係咁嘅，d料好快會溶曬，我幾喜歡個湯底，幾特別👍🏽不過食食下會鹹左d<br/>

<br/>👍🏽鍾意佢個碗有得隔水，好方便<br/>先揀左兩盤唔洗加錢嘅牛，ok啦<br/>

<br/>第3盤揀左和牛肩，+$40，好味過之前嗰兩盤😋<br/>👍🏽另外個丸都幾好味，一款有wasabi，一款有cheese。特別喜歡wasabi丸。<br/>

<br/>另外會有小量蔬菜，烏冬/飯同野飲。食完8成飽😝<br/>

<br/>加$10有埋，無影相。overall簡單得黎都唔錯<br/><br/>Hotpot lunch後返office真係好眼瞓......
                </section>"
4,577690,悠閒聖誕lunch,"<section class=""review-container"">
                    話說因為限聚令關係，就取消了家族聚餐<br/>睡到自然醒。。。然後媽就話想食<br/>去商場食啦<br/>豬牛套餐各一個，要左番茄同埋鰹魚湯底<br/>我地都加錢，upgrade左d肉，其實真係唔錯<br/>份量剛好，而且咩都有少少，絕對適合眼闊肚窄嘅朋友<br/>飲品就要左柚子蜜soda 同埋乳酸菌soda 不過不失<br/>除左d肉唔錯（其實牛好過豬）<br/>值得一提係service，除左有執檯專員（仲要著住黃色背心，十分醒目）之外，因為係我媽負責點菜（我去洗手間）,見到工作人員都耐心講解點掃個qr code<div class=""or-sprite-inline-block write-re-icon-sp-12""></div>抵讚<br/>


</section>"
5,577690,健康火煱，吃不肥之選,"<section class=""review-container"">
                    溫野菜日式火煱，日式管理，服務態度好，細心，自動加茶及問加不加湯，全店很乾淨，沒油膩漬，沒火煱味，碗碟也超乾淨，蔬菜明顯擇選過，沒黃沒有不新鮮，M9牛肩脊價錢合價，蝦膠不是交貨水平真有蝦，福袋年糕，其他東西都合格餘, 日式火煱，不肥之選



    

</section>"
6,577690,肉質最勝,"<section class=""review-container"">
                    好耐無食過温野菜，而家係1人1鍋，相對衛生 d~好耐無黎過，睇下有咩新發現先！<br/>打邊爐竟然有芝士食！只可以煮7秒，真係多1秒都唔得！就咁食同配牛肉一齊都好好食呀！<br/>温野菜之前主打食 d菜係日本 la, 特別 d la, 而家就好似無咩分別，個樣好似靚 d咁~最鍾意食紅心蘿蔔，而家 d刀功明顯係比之前差，厚左勁多，無之前咁好食~<br/>試左新出既雞爽肉，係幾爽既，食落完全唔似雞<div class=""or-sprite-inline-block write-re-icon-tongue""></div>豬肉同牛肉質素依然好好，美國牛肩($119) 好軟滑，忍唔住要加多2碟<div class=""or-sprite-inline-block write-re-icon-sp-20""></div>配埋壽喜燒甜湯同生雞蛋，超級正！<div class=""or-sprite-inline-block write-re-icon-sp-17""></div>

</section>"
7,577690,老闆生日Lunch,"<section class=""review-container"">
                    一行九人🎂生日Lunch<br/><br/>🤣一人一鍋唔駛食人口水尾🤭<br/>🙃唔怕人地洗筷子😝<br/><br/>💪🏼食到勁飽<br/>1) 豬牛雞🐷🐂🐔任揀三樣<br/>（肥牛控既我揀咗兩牛一豬）美味😋<br/>2) 跟餐有一份菜及一個烏冬<br/>（蔬菜生鮮，道亭烏冬）<br/>3） 仲送咗蝦滑<br/>（呢個不可以錯過的🌼）<br/>4)最後我們加咗雪糕<br/>（為呢餐飯畫上完美句號）<br/><br/>“期間限定”<br/>送coupon🤗<br/>

<br/>

<br/>

<br/>

<br/>

<br/>

<br/>

<br/>

</section>"
8,577690,食之無味,"<section class=""review-container"">
                    前菜有糖漬黑豆及煙三文魚沙律, 普普通通。



    
<br/>昆布湯基本上清得無味, 像水一樣。<br/><br/>醬料只提供柚子醋及白芝麻醬, 湯也淡, 覺得很奇怪, 連豉油也沒有提供, 基本上可以說是一點味也沒有, 就算再好的食材也顯失色。



    

<br/>肉片算是比較出色, 牛及豬肉的質量都不錯。<br/>其他食材普普通通, 烏冬是幾蚊一包那種貨色。<br/><br/>另外, 服務也太差了, 從進門開始已經有不好的體驗。明明在App訂了位, 也有打電話來確認訂座時間, 跟門口帶位的說訂了位, 他卻像遊魂及機械式地叫你門口按等位票。再次說明訂了位, 然後也像沒有任何機制可以檢查, 也沒有什麼說明或協助, 只是一碌木站著等你開app展示訂位憑證。食物一直漏單, 點了四人餐, 總有食物缺漏, 碗筷沒分發足夠數量, 鍋也只提供三個。明明沒滿座都好像應付不來。人均消費$200多, 覺得不值, 不會再光顧了。
                </section>"
9,577690,怎麼可以吃小熊？🐻😂,"<section class=""review-container"">
                    間唔中都會去食溫野菜，早幾日見佢哋Facebook話依隻咁cute cute嘅柚子小熊骨膠原美顏湯🐻只會供應到今個星期，即刻捉緊最後機會去試。<br/>

<br/>平時食開壽喜湯嘅我，今次點咗香辣秘傳月見壽喜湯配山芋蓉柚子骨膠原小熊，湯底有啲辣，但由於係壽喜湯底，所以味道有啲似韓式嘅甜辣醬咁，好好味😋 而山芋就可以同熊仔一齊落落湯底或者點嘢食都得。<br/><br/>

<br/>而食物方面，除咗肉之外，我多數會點麻辣免治雞肉，芥辣豚肉丸，薯仔，黑松露膳良豬餃子，薯仔唔係一般薯仔，食落好似食蕃薯咁好甜😂<br/>

<br/>

<br/>同埋黑松露餃都好有黑松露味而佢嘅豬肉喺植物肉，適合素食人士🙂 但我鍾意食嘅萵筍冇咗😢 強烈要求萵筍同香辣秘傳月見壽喜湯要繼續供應呀😫！唯有食返個溫野菜雪糕安慰吓自己🍨<br/>

<br/><br/>📍 温野菜<br/>太古太古城道18號太古城中心3樓309號舖<br/><br/>❤️ 香辣秘傳月見壽喜湯配山芋蓉柚子骨膠原小熊($49) | 黑松露膳良豬餃子($32) | 麻辣免治雞肉 ($32) 
                </section>"
10,577690,高質打邊爐🤩,"<section class=""review-container"">
                    夏天到左🔆但我以然好中意打邊爐🍲😗今次即興打邊爐，估唔到有驚喜😻.<br/>佢啲湯底好多款，唔知簡咩好🙈聽左店員推介試左和牛湯🐮唔係好濃都唔係好淡岩岩好😽<br/>.<br/>✨和牛牛肩<br/>如果一定要簡一隻最好食既牛非佢莫屬😻肉質好好‼️煮佢30秒就有得食<br/>.



    
<br/>✨雞肉滑<br/>幾特別，雞肉入面加左一粒粒既蟹籽😻估唔到甘夾😋<br/>.



    
<br/>✨丹麥豚腩肉<br/>豬肉都有好多中，我個人比較中意腩肉，半肥瘦😻最重要既係依到啲豬肉🐽切到好似牛肉一樣甘薄🤩



    
<br/>💰💰兩人加完一大約780<br/>




</section>"
11,577690,🍲火鍋放題都食到靚和牛🥩,"<section class=""review-container"">

<br/>🍲都食到靚和牛🥩<br/>日式嚟講 我都幾中意溫野菜<br/>

<br/>嚴選高質素和牛 提供日本進口的新鮮蔬菜🥬<br/>同埋一日一鍋 呢個時勢都比較衛生<br/>

<br/>平時得銅鑼灣店有<br/>2月嗰時去左太古店都推咗和牛😍<br/>2條友坐6人枱仲要同隔離隔到勁開👍🏻<br/>

<br/>

<br/>澳洲M9和牛肩脊肉油花好靚🥰<br/>平時一碟都要$139 食3碟已經回本🤣<br/>因為生酮嘅關係叫咗和牛湯 原汁原味<br/>

<br/>我同男朋友都好愛免治雞肉<br/>最後佢仲整咗個雞肉湯飯🥳<br/>真係食咗好多肉飽到捧住個肚走😂<br/>.<br/>📍溫野菜<br/>太古城中心一期3樓309號舖
                </section>"
12,577690,日式感火鍋,"<section class=""review-container"">
                    寫稿正是COVID-19嚴峻之時，餐廳實施半數座位及間隔措施。顧客減少，才有機會幫襯此店，因正常時期往往要排隊。午餐消費，約二百元一人。確實不便宜，食物高質素，乾淨企理是物有所值。定食餐有肉，有菜，udon或飯，飲品，前菜。相當正全。以我所選擇的牛肉餐為例，有三款牛肉。全部都很嫩滑，有牛肉味。跟餐還有免治雞肉，魚滑一樣，可以隨意落多落少。另外，飲品又熱又凍， 十分周到。欣賞盛熱鍋座的設計，有一聰明的位置擺放長筷子。
                </section>"
13,577690,為咗打熊仔卡而去,"<section class=""review-container"">
                    遲來的食評<br/>估唔到去到寫食評嘅呢一日餐廳已經因為疫情暫時休業😪<br/><br/>本身係見佢哋有個最新熊仔<br/>隻熊仔就好明顯用嚟打卡用<br/><br/>


<br/>實物同圖片都大致相同嘅😎<br/><br/>另外用本身會員換左一碟牛<br/>


另外當然都有試到最出名嘅新鮮蔬菜<br/>果然係好鮮甜<br/><br/>不過價錢都比較貴<br/>再試嘅話會想試其他分店嘅任食🤤



    

</section>"
14,577690,好底食嘅lunch set,"<section class=""review-container"">
                    依家出街食嘢應該打邊爐就最安全啦🙊因為你自己可以肯定佢一定煮熟曬 殺菌😏不過首先你要肯定同你食嘢嗰個人係個安全 值得信任嘅人😈我覺得呢間最出色係佢個湯底 其他我覺得去moumouclub食會開心啲 因為個度可以任食菜 不過呢間就多d食物既選擇啦😏😏<br/>·<br/>熊本豚肉雞肉定食$98<br/>咁啱我哋下午茶時段黎到 呢個set有7折 超開心 我哋就嗌咗一個再加其他野share😍😍極力推介加$20要佢嗰個骨膠原柚子鹽湯底😋呢個湯底真係超出色 用佢整娃娃菜同埋烏冬都超級出色 最後我哋仲加咗$38要一個野菌雜炊 又係勁好食 不過我哋個湯底煮得有啲太杰 所以鹹咗少少 但係都係超好食勁幸福🥰個set仲有包埋免治雞肉呢一個都超推介 因為佢個入邊係有啲雞軟骨咁樣 個口感幾好🤤佢入邊都有個蔬菜盛盒 但我覺得啲菜少咗少少 所以我哋另外嗌多咗一個娃娃菜😎<br/>·<br/>#rbyeat<br/>#rby日本菜<br/>#rby太古 #rby銅鑼灣 #rby尖沙咀 #rby九龍塘<br/>·<br/>📍太古太古城道18號太古城中心3樓309號舖<br/>📍銅鑼灣堅拿道東8號2000年廣場4樓<br/>📍尖沙咀廣東道3-27號海港城海運大廈LCX 3樓37A號舖<br/>📍九龍塘達之路80號又一城低層地下1樓29號舖



    




</section>"
15,577690,款待有待改善,"<section class=""review-container"">
                    今晚兩個人係到食，叫左少少野。整睇黎講食物係唔錯的，但服務既人就唔覺有服務，佢哋散播住黑色既氣氛又加上聽唔到及睇唔到客人的樣子。 要求加茶時（只是一次）可以加一杯唔加一杯的，到要求再加直頭唔埋，到埋單時就9秒9。出面無人排隊的，點解咁既態度呢？有點失望！希望可改善！<div class=""or-sprite-inline-block write-re-icon-sp-10""></div>

</section>"
16,577690,拾吓拾吓,"<section class=""review-container"">
                    突然好想拾吓拾吓，所以去咗溫野菜！<br/>

<br/><br/>我叫咗個可以選3款肉嘅套餐！<br/>首先湯底係北海道昆布湯，湯底好清，係大量清水加少量昆布絲！<br/>前菜有鹽辛薯仔（伴魷魚沙律醬），啲薯仔都幾好味，不過個沙律醬超級鹹，我都咗少少就冇食啦！<br/>肉方面，我揀咗美國牛肋肉、美國牛胸腹肉同埋丹麥皇冠豚肉眼！<br/>啲肉切得好薄，落咗鍋之後好快熟！不過我覺得欠缺肉味，有啲失望！<br/>反而個竹筒免治雞肉就幾好味，入面包含少少軟骨，都幾爽口！呢個免治雞肉係成個套餐最好味嘅食物！<br/>






<br/>我一心諗住溫野菜啲食物會好味，點知前菜就太鹹，啲肉就無味，令我失望！
                </section>"
17,577690,好好味既壽喜燒,"<section class=""review-container"">
                    好鍾意食壽喜燒！成日都好掛住溫野菜！！<br/><br/>平時都食開午餐時段，星期一至四既午餐仲有折，人頭大約$100<br/><br/>而夜晚則建議散叫，好似抵食d<br/><br/>溫野菜入面既菜真係好好味，吸曬壽喜燒湯底，好入味。而肉方面就推介牛肉。最後ending黎個烏冬，吸曬湯汁就最正！



    

</section>"
18,577690,看似豐富的日式火鍋,"<section class=""review-container"">
                    行過門口見到餐牌有Lunch set，睇圖望落好豐富所以入去試下。<br/>

<br/>兩小口各人點左一份牛肉($188)同一份雞肉豬肉($158)套餐，套餐已經包埋前菜同飲品。<br/>

<br/>打邊爐其中一樣最重要的就是湯底，可惜跟餐免費的昆布湯底淡而無味，確實令人失望，所以男友加左$10轉做甜豉油湯底喺明智嘅決定。<br/>

<br/>蔬菜配料方面，款式多而且新鮮，每款菜同菇都有兩三片。<br/>

<br/>雞軟骨滑幾好味，滑嫩嘅雞肉入面帶有爽脆軟骨粒粒，口感幾特別。<br/>

<br/>牛肉質素不錯，色澤紅潤而且牛味都幾重，不過餐廳將肉切得太薄，烚完之後大縮水無哂咬口同質感。<br/>

<br/>豚肉依舊切得好薄，薄到可以透底，就因為太薄所以感覺放入口都食唔出豬肉味。<br/>

<br/>配料看似豐富放滿一枱，實際上每款肉同蔬菜嘅份量都唔多，埋單加一後平均每個套餐都接近二百元。只要加多少少錢喺出面經已食到更高質的，所以這個套餐性價比較低。
                </section>"
19,577690,Go Green Hot Pot,"<section class=""review-container"">
                    今天晚了吃午餐，又適逢是初一齋期，想起溫野菜有Go Green 套餐，於是便到此一吃啊！<br/>這裡的下午茶時間由下午二時三十分開始，除了有本身的下午茶套餐外，如吃午市套餐，可以有7折優惠。<br/>我點了一個Go Green 套餐，選了昆布湯底，食物有年糕、溫野菜盛合，跟餐還有前菜、白飯/烏冬，及一杯飲品。<br/>食物質素高，雖然是蔬菜類，但款式亦多，非常新鮮，年糕切得薄薄的，滾一下便可以吃，很有口感。整體印象不錯，店子衞生及企理，價錢亦很相宜。



    









</section>"
0,497112,樣樣都好食且服務超好，特別推介抵食磯燒鮑魚😋👍,"<section class=""review-container"">
<br/>又一新發現的心水餐廳，整體來說係全餐5分⭐️⭐️⭐️⭐️⭐️，樣樣都好食好飲，服務態度一流，又醒目，又會推介返更啱我哋嘅選擇，好推介，一定會再來。👍💖<br/>.<br/><br/>🎈<b><u>餐牌:</u></b><u></u> <br/>.<br/>👇龍蝦牛扒三重奏餐牌，其實個餐仲包塊西班牙頂級豬肩扒，mixed grill<br/><br/>

<br/><br/><br/>.<br/>👇任何一款牛扒餐可升級追加磯燒鮑魚2隻 $36，抵食好味，我哋由本著試下嘅心態，去到結果前後叫了3次😆😆<div class=""or-sprite-inline-block write-re-icon-sp-20""></div><div class=""or-sprite-inline-block write-re-icon-sp-12""></div><br/><br/>

<br/><br/>.<br/>👇龍蝦餐牌 (期間限定)，龍蝦🦞鮮甜，下有詳細食評。⭐️⭐️⭐️⭐️⭐️<br/><br/>

<br/><br/>.<br/>👇豬肩扒，我們叫了2人餐有塊西班牙豬肩扒，👍<div class=""or-sprite-inline-block write-re-icon-sp-20""></div>係甚至我覺得好食過塊牛扒。⭐️⭐️⭐️⭐️⭐️<br/><br/>

<br/><br/>.<br/>👇唔知大家會唔會好似我咁，一直以為呢家Cow Bean只係鋸扒，原來仲有其他選擇，佢哋有簡單煮理系列，如法式洋蔥🧅湯、清酒玫瑰🌹露醉雞翼、日式咖哩牛肉等。<br/><br/>

<br/><br/>.<br/>👇飲品好多特色選擇，由餐飲升級改都算價錢合理。<br/><br/>

<br/><br/>.<br/>🎈<b><u>食評:</u></b><u></u> <br/>.<br/><div class=""or-sprite-inline-block write-re-icon-chopstick""></div><b><u>香煎牛脷 $52</u></b><u></u> ⭐️⭐️⭐️⭐️⭐️<br/><br/>呢碟牛脷好惹味，個汁真好好味，牛脷口感又爽，份量不少，加上鐵板上，熱辣辣，感覺特別興奮，結果好食到食完晒個餐之後，再來一次，encore加多一碟牛脷，第二次食時大家都飽咁滯，都依然係覺得好味，證明真係好味，飽住食都讚，推介之選 😋👍<div class=""or-sprite-inline-block write-re-icon-sp-20""></div><br/>

<br/><br/>.<br/><div class=""or-sprite-inline-block write-re-icon-chopstick""></div><b><u>南瓜湯 </u></b><u></u>⭐️⭐️⭐️⭐️⭐️<br/><br/>南瓜🎃湯不錯，有南瓜及薯仔小粒加強了口感。麵包是麥包，我加了牛油。<br/><br/>

<br/><br/>.<br/><div class=""or-sprite-inline-block write-re-icon-chopstick""></div><b><u> 2人龍蝦牛扒豬扒三重奏套餐 $462 </u></b><u></u>⭐️⭐️⭐️⭐️⭐️<br/><br/>2人龍蝦牛扒豬扒三重奏套餐包括了:<br/>👉餐湯或沙律2份<br/>👉燒原隻深海龍蝦 (約500g) 1隻<br/>👉燒紐西蘭牛柳200g<br/>👉燒西班牙頂級豬肩扒200g<br/>👉可選2種汁 (蒜蓉汁、燒汁)，另有黑椒汁可供選擇<br/>👉飲品2杯<br/><br/>

<br/><br/>我們加了鮑魚2隻 (見以下食評)，還有薯條、4件粟米、露荀、燈籠椒、西蘭花。<br/>.<br/>✅賣相好，清晰可見有什麼，而且擺設得吸引，又紅又綠又黃，色彩繽紛，感覺豐富，心情又興奮起來。<br/>✅整個盤是有火在內慶住，熱辣辣燒，好似BBQ，正是鬼佬的grill<br/>✅龍蝦🦞原隻兩半，肉質鮮甜👍😋，我給⭐️⭐️⭐️⭐️👉<br/>✅塊西班牙頂級豬肩扒好味，口感好，肉質淋👍😋我覺得比起塊牛扒更好味，我給⭐️⭐️⭐️⭐️⭐️<br/>✅紐西蘭牛柳肉味不錯，我們要了7成熟，因原本設計係喺個盤上了之後繼續燒住，不過我哋想煮熟啲，好好幫我哋叫廚房師傅再煮，結果出來因返煮有一丁點韌少少，同時依然不算太韌，亦有牛扒肉汁同肉味⭐️⭐️⭐️⭐️<br/>✅露荀好甜又多，我好鍾意，尤其其他都算肉多，有呢啲清甜露荀伴住覺得除了好甜外亦較健康，亦較有新意，不單是簡單生菜沙律。⭐️⭐️⭐️⭐️⭐️<br/>✅薯條亦值一讚，佢係本身已有調味的，基本上唔點茄汁都可以，而且炸得不會太熱氣太硬，又不會嫌炸得不夠，有香脆口感⭐️⭐️⭐️⭐️💫<br/><br/>.<br/><div class=""or-sprite-inline-block write-re-icon-chopstick""></div><b><u>磯燒鮑魚2隻 $36 </u></b><u></u>⭐️⭐️⭐️⭐️⭐️<br/><br/>任何一款牛扒餐可升級追加磯燒鮑魚2隻，只需 $36，初時不存厚望，價錢這麼抵，只叫一客兩隻試下先，好有驚喜，好好味，個汁好惹味，隻鮑魚好入味，煮得淋又爽口，結果我們再encore加了兩次，共叫了3份6隻。😋👍💖絕對推介，抵食又好味，無得輸。<br/><br/>

<br/><br/>.<br/><div class=""or-sprite-inline-block write-re-icon-chopstick""></div><b><u>金羅漢果茶熱 +$5</u></b><u></u>⭐️⭐️⭐️⭐️<br/><br/>羅漢果味清甜，還有陣陣好香菊花味，不太甜。😊 由餐飲改只需加$5。<br/><br/>

<br/><br/>.<br/><div class=""or-sprite-inline-block write-re-icon-chopstick""></div><b><u>凍焦糖朱古力雪糕特飲 +$28升級 </u></b><u></u>⭐️⭐️⭐️⭐️⭐️<br/><br/>我不太喜好朱古力，更極少飲凍嘢，我也不得不愛上這杯焦糖朱古力雪糕特飲，竟然不是想像般甜漏，完全是恰到好處，保留了焦糖與朱古力的香濃，同時保持甜度適中，難得之選😋🥳 食完好味的主食，結尾還是繼續的滿意👍💖<br/><br/>

<br/>.<br/>我們平均每人消費 $190，係因為剩係煎牛脷都好食到叫了兩次，鮑魚又叫左3次，飲品又升級，價錢與質素好符合，抵食😊👍<br/>.<br/>🎈<b><u>總結:</u></b><u></u> <br/>✅食物味道好，質素高，賣相吸引<br/>✅服務態度一流<br/>✅效率高<br/>✅價錢合理，性價比高<br/>✅坐得舒服<br/>✅地點方便<br/>✅適合一家大小，大人細路長者都喜愛<br/><br/>.<br/>又多了一間我的至愛，一定會再來👍😋
                </section>"
1,497112,有驚喜兼送7吋大蝦,"<section class=""review-container"">
                    諗住去康怡睇戲，順便食埋晚飯先，上openrice搵吓食咩好，因為一般都唔會嚟呢頭，嚟到睇餐牌都覺得有好多款式，不過我最終都係食鐵板牛扒。<br/>員工細心講解，可能時間尚早，上菜都好快，菜式賣相ok，味道ok，叫做有驚喜，配埋套餐人均都係二百幾，抵食過花X餐廳！後尾見到隔離枱食果個二人餐原來仲抵食，可以留返下次嚟試試<div class=""or-sprite-inline-block write-re-icon-lol""></div>



</section>"
2,497112,牛扒午餐,"<section class=""review-container"">
                    叫咗個紐西蘭200g肉眼扒，份量都OK，我叫咗全熟都唔銀，餐具都算鋒利，容易切開牛扒，配菜好新鮮，係比較少見嘅蘆筍，上面仲有炸得好香脆嘅蒜蓉片，我叫咗蒜蓉汁，將佢林落塊牛扒度嘅時候真係好香。<br/><br/>牛扒比較冧身，依然好有牛味，口感一流。<br/>但係粟米去到最後會變得有啲燶。<br/><br/>個意大利粉本身比較乾身，最好放埋落去個鐵板上邊先放汁，咁樣意粉就可以吸埋啲蒜蓉汁，意粉份量亦都比較少，如果大食的朋友可能要叫兩份，個薯條水準一般。<br/><br/>



</section>"
